age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
61,0,188172,11,16,7,0,2,5,2,0,0,5,39,0
39,4,179579,12,9,5,3,4,5,1,0,0,40,39,0
42,4,193626,12,9,3,1,6,5,2,0,0,53,39,0
20,4,108887,12,9,5,7,4,5,2,0,0,40,39,0
23,4,199070,12,9,5,11,4,3,1,0,0,16,39,0
25,4,441591,10,13,5,13,4,5,1,0,0,40,39,0
47,4,185254,2,3,5,9,4,5,2,0,0,40,8,0
24,4,109307,12,9,5,12,4,5,1,0,0,45,39,0
20,0,81853,16,10,5,0,4,2,2,0,0,15,39,0
35,4,23621,12,9,5,3,2,5,1,0,0,70,39,0
44,2,145178,12,9,3,8,6,3,2,0,0,38,23,1
47,7,30575,16,10,3,10,1,5,1,0,0,50,39,0
28,7,130620,6,7,6,1,5,2,2,0,0,40,19,0
41,2,22155,13,14,1,10,5,5,2,0,0,60,39,0
31,4,106437,12,9,5,1,2,5,2,0,0,40,39,0
27,4,79787,13,14,5,4,2,5,2,0,0,25,39,0
47,4,326857,9,11,3,3,1,5,1,5013,0,40,39,0
44,4,81853,12,9,5,12,2,2,2,0,0,40,39,0
61,4,120933,16,10,5,9,2,5,2,0,0,40,39,0
42,1,153143,16,10,1,1,3,5,2,0,0,40,33,0
46,4,27669,12,9,5,8,2,5,2,0,0,28,39,0
46,4,105444,10,13,3,4,1,5,1,0,0,50,39,1
54,2,169785,13,14,7,10,5,5,2,0,0,38,39,0
49,4,122493,12,9,7,13,5,5,1,0,0,40,39,0
56,2,242670,16,10,7,1,5,5,2,0,0,40,39,0
52,4,54933,13,14,1,10,4,5,2,0,0,40,39,0
34,4,209317,12,9,3,14,1,5,1,0,0,40,33,0
25,6,282631,12,9,3,3,1,5,1,0,0,40,39,0
18,4,98044,6,7,5,10,4,5,2,0,0,40,39,0
58,4,187487,12,9,3,7,1,5,1,0,0,40,39,0
31,7,60186,10,13,1,10,2,5,1,0,0,40,39,0
29,4,75648,16,10,3,3,1,5,1,0,0,55,39,0
28,4,201175,6,7,5,7,2,3,1,0,0,40,39,0
30,4,19302,16,10,5,1,2,5,1,0,0,48,39,0
21,0,300812,16,10,5,0,4,5,1,0,0,30,39,0
44,4,146659,13,14,3,10,1,5,1,0,1887,35,39,1
75,4,101887,5,6,7,9,2,5,2,0,0,70,39,0
66,0,117778,6,7,3,0,1,5,1,0,0,40,39,0
26,4,60726,16,10,3,3,1,3,1,0,0,40,39,0
33,5,201763,10,13,3,12,1,5,1,0,0,50,39,1
57,5,119253,13,14,3,12,1,5,1,15024,0,65,39,1
47,6,121124,2,3,3,12,1,5,1,0,0,55,22,1
41,4,220132,12,9,3,4,1,5,1,7298,0,40,39,1
21,4,60639,16,10,5,8,2,5,2,0,0,37,39,0
17,4,195262,6,7,5,3,4,5,1,0,0,17,39,0
61,0,113544,10,13,3,0,1,5,1,0,0,55,39,0
47,0,331650,12,9,3,0,6,5,2,0,0,8,39,1
22,4,100587,16,10,5,8,4,3,2,0,0,15,39,0
47,4,298130,12,9,3,12,1,5,1,0,0,40,39,0
45,4,242391,10,13,3,4,1,5,1,0,0,40,39,1
32,6,197867,9,11,1,12,5,5,1,0,0,50,39,0
59,4,151977,5,6,6,9,2,3,2,0,0,30,39,0
38,4,277347,12,9,3,3,1,5,1,0,0,50,39,0
33,4,125249,12,9,6,11,4,5,2,0,0,40,39,0
41,4,222142,12,9,3,7,1,5,1,0,0,40,39,0
51,4,270194,4,5,3,14,1,5,1,0,0,40,39,0
42,4,169995,12,9,3,12,1,5,1,0,0,48,39,0
27,4,359155,10,13,3,10,6,5,2,0,0,40,39,1
60,4,123992,16,10,3,3,1,5,1,0,0,45,39,0
64,2,266080,12,9,1,1,2,5,2,0,0,35,39,0
37,4,201531,8,12,3,7,1,5,1,0,0,40,39,1
54,6,179704,10,13,3,4,1,5,1,0,0,45,39,1
36,4,393673,8,12,3,4,6,5,2,0,0,50,39,1
34,4,244147,10,13,3,10,1,5,1,0,0,40,0,1
41,6,438696,13,14,1,12,5,5,1,0,0,5,39,1
35,6,207568,3,4,3,5,1,5,1,0,0,75,39,0
63,5,54052,13,14,3,12,1,5,1,0,0,68,39,1
46,4,187581,12,9,1,3,3,5,1,0,0,40,39,0
47,6,77102,13,14,1,10,2,5,1,0,0,40,39,0
24,4,353010,10,13,5,7,2,5,1,0,0,65,39,0
29,4,54131,16,10,5,12,2,5,1,0,0,30,39,0
74,1,39890,16,10,7,14,2,5,2,0,0,18,39,0
50,4,156877,6,7,3,14,1,5,1,0,0,70,39,1
22,4,355686,16,10,5,1,2,5,2,0,0,40,39,0
48,4,300168,7,8,6,1,4,3,2,0,0,40,39,0
30,4,488720,4,5,3,6,3,5,1,0,0,40,26,0
32,4,157287,10,13,3,12,1,5,1,0,0,40,39,0
39,4,184659,12,9,3,7,1,5,1,0,0,40,39,0
49,4,214169,16,10,3,3,1,5,1,0,0,40,39,1
25,4,192149,10,13,5,1,4,5,2,0,0,40,39,0
50,4,137253,10,13,3,1,6,5,2,0,0,40,39,1
44,4,373050,12,9,3,14,1,5,1,0,0,40,39,0
65,4,90377,9,11,3,5,1,5,1,6767,0,60,39,0
28,1,183151,8,12,3,1,1,5,1,0,0,60,39,0
55,4,227158,10,13,7,1,5,5,2,0,0,40,39,0
49,2,34021,10,13,5,10,4,5,2,0,0,50,39,0
31,4,165148,12,9,6,4,5,5,2,0,0,12,39,0
47,4,211668,12,9,3,7,6,3,2,0,0,40,39,1
45,4,358886,12,9,3,14,1,5,1,0,0,40,39,1
35,4,47707,12,9,5,8,2,3,2,0,0,40,39,0
34,6,306982,10,13,3,12,1,2,1,0,0,60,35,0
49,2,52590,12,9,7,11,2,3,1,0,0,40,39,0
39,0,179352,16,10,1,0,2,5,2,0,0,35,39,0
27,4,158156,12,9,5,8,2,5,2,0,0,42,39,0
42,4,70055,12,9,3,6,1,5,1,0,0,40,39,0
60,0,131852,2,3,3,0,1,5,1,0,0,30,39,1
64,6,177825,12,9,5,8,2,5,1,1055,0,40,39,0
33,4,127215,16,10,3,12,1,5,1,0,0,48,39,1
23,4,175183,16,10,5,1,2,5,2,0,0,40,39,0
45,4,142287,13,14,3,4,1,5,1,0,0,50,39,1
34,4,221324,12,9,5,7,5,3,2,0,0,40,39,0
53,4,227602,12,9,1,12,2,5,2,0,0,37,26,0
22,4,228452,5,6,5,3,2,5,1,0,0,30,39,0
57,7,39380,12,9,6,8,2,5,2,0,0,35,39,0
20,0,96862,16,10,5,0,4,5,2,0,0,8,39,0
23,4,336360,3,4,5,3,4,3,1,0,0,40,39,0
31,4,257644,6,7,5,14,5,5,1,0,0,40,39,0
23,7,235853,10,13,5,13,2,5,1,0,0,22,39,0
30,4,270577,12,9,6,1,5,5,2,0,0,40,39,0
32,2,222900,10,13,6,10,2,5,2,0,0,50,39,1
42,4,99254,8,12,3,1,6,3,2,0,0,40,39,1
51,4,224763,3,4,3,14,1,5,1,0,0,40,5,0
59,6,174056,10,13,3,12,1,5,1,15024,0,40,39,1
36,4,127306,10,13,5,4,4,5,2,0,0,40,39,0
45,4,339506,12,9,5,12,2,3,1,0,0,40,39,0
35,4,178322,9,11,3,12,1,5,1,0,0,50,11,1
33,4,189843,3,4,3,7,1,5,1,0,0,40,39,0
43,4,160815,9,11,1,10,5,5,2,0,0,40,39,0
60,4,207665,12,9,3,13,6,5,2,0,0,40,39,1
37,7,160402,10,13,3,10,1,5,1,0,0,55,39,1
35,4,170263,16,10,5,13,5,5,2,0,0,40,39,0
36,4,184659,16,10,3,1,1,5,1,0,0,52,39,0
38,1,338320,15,15,3,10,1,5,1,0,1977,50,39,1
54,4,101017,3,4,3,3,1,5,1,0,0,40,39,0
51,4,204322,9,11,3,6,1,5,1,0,0,40,39,1
45,4,241350,8,12,3,3,1,5,1,0,0,45,39,1
63,1,217994,16,10,1,4,5,5,2,0,0,40,39,0
51,4,128143,16,10,3,3,1,5,1,0,0,40,39,1
58,6,164065,13,14,1,12,2,5,1,0,0,18,39,0
64,2,78866,12,9,1,1,2,5,2,0,0,40,39,0
20,4,236769,16,10,5,6,4,5,1,0,0,40,39,0
44,1,239539,10,13,3,1,1,2,1,0,0,40,30,1
39,4,34028,10,13,1,4,5,5,2,0,0,48,39,0
45,7,207847,16,10,5,1,5,5,2,0,0,40,39,0
44,4,175935,11,16,3,1,1,5,1,0,0,55,39,1
22,1,218445,16,10,5,4,2,5,2,0,0,40,39,0
63,5,215833,12,9,3,4,1,5,1,0,0,40,39,1
26,4,156976,9,11,6,8,2,3,1,0,0,40,39,0
42,6,220647,10,13,3,5,1,5,1,0,0,45,39,0
20,4,218343,12,9,5,8,4,5,2,0,0,25,39,0
29,4,241431,13,14,3,12,1,5,1,7298,0,40,39,1
38,2,123983,10,13,5,4,5,2,1,0,1741,40,40,0
25,4,73289,12,9,5,14,4,5,1,0,0,40,39,0
27,4,408623,10,13,3,3,3,5,1,0,0,50,39,0
46,4,169180,9,11,1,1,2,5,2,0,0,40,39,0
31,4,54929,16,10,1,3,2,5,1,0,0,60,39,0
24,4,306779,9,11,5,4,4,5,1,0,0,35,39,0
43,4,159549,16,10,3,12,1,5,1,0,0,50,39,1
23,4,482082,7,8,5,7,4,5,1,0,0,21,26,0
32,2,286101,12,9,5,14,5,3,2,0,0,37,39,0
44,4,167955,12,9,3,3,1,5,1,0,0,40,31,0
40,6,209040,10,13,3,12,1,5,1,0,0,40,39,0
38,4,105017,12,9,1,3,5,5,1,0,0,40,39,0
23,4,27776,9,11,5,7,2,5,1,0,0,40,39,0
19,4,242941,16,10,5,12,4,5,2,0,1602,10,39,0
41,4,118853,16,10,3,12,1,5,1,0,0,40,39,0
48,4,119565,12,9,3,3,1,5,1,0,0,40,39,0
23,4,196827,16,10,3,7,1,5,1,0,1902,40,39,0
47,4,275361,8,12,7,8,4,5,2,0,0,35,39,0
42,4,225193,12,9,3,3,1,5,1,0,0,40,39,0
17,4,329783,5,6,5,12,3,5,2,0,0,10,39,0
29,2,107411,15,15,5,10,2,5,2,0,0,70,39,0
21,7,258490,16,10,5,10,2,5,2,0,0,20,39,0
18,0,120243,6,7,5,0,4,5,1,0,0,27,39,0
31,4,219509,12,9,3,8,1,5,1,0,0,40,26,1
27,2,29174,10,13,5,10,5,5,2,0,0,40,39,0
29,4,40083,11,16,5,10,2,5,1,0,0,40,2,0
23,4,87528,10,13,5,12,2,5,2,0,0,45,39,0
41,4,116379,13,14,3,10,1,2,1,0,0,55,36,1
46,2,216214,10,13,3,10,1,5,1,0,0,35,39,1
34,4,268051,16,10,3,11,3,3,2,0,0,25,14,0
42,6,121718,12,9,3,3,1,5,1,0,0,24,39,0
18,4,201901,12,9,5,6,4,5,2,0,1719,15,39,0
46,4,109089,12,9,1,3,2,5,1,0,0,37,39,0
18,0,346382,6,7,5,0,4,5,1,0,0,15,39,0
52,4,284129,16,10,3,3,1,5,1,0,0,40,39,1
56,4,143030,12,9,1,3,5,5,2,0,0,40,39,0
21,4,212619,9,11,5,7,4,5,1,0,0,40,39,0
22,6,199011,12,9,5,3,3,5,1,0,0,20,39,0
31,4,118901,10,13,1,1,5,5,2,0,0,45,39,0
41,6,129865,12,9,3,8,1,5,1,0,0,60,39,0
25,4,157900,16,10,6,1,5,5,2,0,0,40,39,0
43,6,349341,10,13,1,4,2,5,1,0,0,60,39,0
45,4,158685,12,9,6,12,2,5,2,0,0,40,39,0
26,4,386585,16,10,1,13,2,5,1,0,0,60,39,0
90,4,52386,16,10,5,8,2,2,1,0,0,35,39,0
45,4,246891,10,13,3,12,1,5,1,0,1902,40,39,1
30,4,190385,10,13,3,8,6,5,2,0,0,40,39,1
42,4,37869,16,10,3,3,1,5,1,0,0,40,39,0
20,4,217807,16,10,5,6,4,5,1,0,0,35,39,0
53,4,149784,10,13,3,10,1,5,1,7688,0,40,39,1
64,7,201293,12,9,7,1,2,5,2,0,0,38,39,0
56,4,128764,3,4,7,14,2,5,1,0,0,20,39,0
42,4,27444,16,10,4,10,2,5,1,0,0,40,39,1
26,4,62438,10,13,3,12,6,5,2,0,0,40,39,1
31,2,151726,8,12,5,1,4,1,2,0,0,40,39,0
40,4,29841,10,13,3,1,6,5,2,0,0,40,39,0
58,4,131608,16,10,7,3,2,5,1,0,0,40,39,0
41,4,110562,10,13,3,4,1,5,1,0,0,40,39,0
58,5,190541,12,9,5,12,2,5,1,0,0,47,39,0
62,7,33142,13,14,3,10,1,5,1,0,0,60,39,1
65,5,139272,10,13,3,12,1,5,1,99999,0,60,39,1
40,4,234633,16,10,5,3,2,5,1,0,0,40,39,0
45,2,238386,16,10,3,11,1,5,1,0,0,40,39,1
22,4,460835,12,9,5,3,4,5,1,0,0,55,39,0
23,0,243190,16,10,5,0,4,2,1,0,0,20,3,0
63,1,97855,13,14,3,4,1,5,1,0,0,50,39,1
39,4,77146,10,13,3,4,1,5,1,0,1887,50,39,1
37,4,200863,16,10,7,3,5,5,1,0,0,40,39,0
25,0,41107,10,13,4,0,2,5,1,0,0,40,2,0
56,4,77415,6,7,3,5,1,5,1,0,0,50,39,0
32,4,236770,16,10,1,12,2,5,1,0,0,50,39,0
53,1,173093,16,10,3,4,6,2,2,0,1887,40,30,1
32,4,235124,9,11,1,10,2,5,1,0,0,40,39,0
23,6,282604,6,7,3,14,1,5,1,7688,0,60,39,1
35,4,199288,6,7,6,14,2,5,1,0,0,90,39,0
51,4,191659,16,10,3,4,1,5,1,0,1887,65,39,1
19,4,43285,16,10,5,1,4,5,2,0,0,20,39,0
41,4,160837,6,7,4,7,2,5,1,0,0,40,13,0
22,4,230574,5,6,5,14,4,5,1,0,0,25,39,0
23,4,176178,12,9,5,13,4,5,2,0,0,40,39,0
36,4,116358,13,14,3,4,1,2,1,0,0,40,36,1
27,0,253873,16,10,1,0,2,5,2,0,0,25,39,0
45,4,107787,9,11,3,3,1,5,1,0,0,40,2,0
23,6,519627,12,9,5,5,2,5,1,0,0,25,26,0
21,4,191460,6,7,5,8,5,3,2,0,0,40,39,0
44,4,198282,13,14,3,4,1,5,1,15024,0,40,39,1
29,4,214858,10,13,3,12,1,5,1,0,0,40,39,1
36,6,64875,9,11,3,13,1,5,1,0,0,60,39,0
18,4,675421,4,5,5,6,4,5,1,594,0,40,39,0
62,6,134768,7,8,3,3,1,5,1,0,0,40,39,1
25,1,207342,16,10,5,4,2,3,1,0,0,40,39,0
34,4,64830,8,12,1,4,2,5,2,0,0,45,39,0
31,4,220066,10,13,5,4,2,5,2,14344,0,50,39,1
37,4,82521,10,13,3,4,1,5,1,15024,0,40,39,1
33,4,176711,10,13,3,5,1,5,1,0,0,40,9,0
22,0,217421,16,10,5,0,4,5,2,0,0,30,39,0
28,4,111900,8,12,3,12,1,5,1,0,0,30,39,0
22,0,196943,16,10,6,0,4,5,1,0,0,25,39,0
47,4,481987,12,9,3,8,1,5,1,0,0,40,39,1
67,0,184506,6,7,3,0,1,5,1,0,419,3,39,0
20,0,121313,5,6,5,0,4,5,1,0,0,40,39,0
34,4,158420,10,13,3,4,1,5,1,0,0,70,39,0
26,4,256000,15,15,3,10,1,5,1,99999,0,60,39,1
36,4,183892,16,10,3,3,1,5,1,7298,0,44,39,1
28,4,42734,12,9,5,6,4,5,1,0,0,40,39,0
22,4,181773,12,9,5,14,4,3,1,0,0,40,39,0
47,4,184945,16,10,6,8,2,3,2,0,0,35,39,0
33,4,107248,9,11,5,1,2,5,1,0,0,45,39,0
34,5,215382,13,14,6,10,2,5,2,4787,0,40,39,1
25,4,122999,12,9,5,3,4,5,1,0,0,40,39,0
37,4,758700,4,5,3,6,1,5,1,3781,0,50,26,0
36,7,166606,12,9,3,11,1,5,1,0,0,40,39,0
61,2,192060,10,13,6,10,2,5,1,0,0,30,0,0
74,0,340939,4,5,3,0,1,5,1,3471,0,40,39,0
57,4,205708,16,10,3,3,1,5,1,0,0,40,31,0
55,4,67450,11,16,5,10,2,5,1,0,0,40,9,0
20,4,242077,12,9,1,12,2,3,2,0,0,40,39,0
43,4,129573,12,9,5,12,2,3,2,0,0,44,39,0
54,4,181132,12,9,3,7,1,5,1,0,0,40,9,1
25,4,212302,16,10,6,1,5,5,2,0,0,40,39,0
42,4,83411,16,10,1,4,2,5,1,0,1408,40,39,0
23,0,148751,16,10,5,0,2,5,2,0,0,35,39,0
17,4,317681,6,7,5,3,4,5,1,0,0,10,39,0
39,0,103986,12,9,5,0,2,5,1,0,1590,40,39,0
63,4,30602,3,4,4,8,5,1,2,0,0,40,39,0
19,4,172893,16,10,5,4,4,5,2,0,0,30,39,0
56,5,211804,10,13,3,12,1,5,1,15024,0,50,39,1
33,6,312055,10,13,3,12,1,5,1,0,0,45,39,1
37,4,65390,10,13,3,5,1,5,1,0,0,50,39,0
27,4,200500,3,4,3,14,1,5,1,0,0,45,39,0
36,2,241962,10,13,3,1,1,5,1,0,0,40,39,0
30,5,78530,12,9,3,4,1,5,1,0,0,65,2,1
22,4,189950,10,13,5,10,2,5,1,0,0,55,39,0
35,4,111387,16,10,3,6,1,5,1,0,1579,40,39,0
20,4,241951,12,9,5,6,2,5,1,0,0,45,39,0
18,4,343059,16,10,5,12,4,5,2,0,0,40,39,0
25,4,302465,7,8,5,7,2,5,1,0,1741,40,39,0
53,4,156843,13,14,5,10,2,5,2,0,1564,54,39,1
21,0,79728,16,10,5,0,4,5,2,0,0,40,39,0
19,4,55284,12,9,5,12,4,5,2,0,0,35,39,0
34,4,509364,12,9,1,7,2,5,1,0,0,30,39,0
32,7,117927,16,10,5,1,2,3,2,0,0,40,39,0
20,4,137651,16,10,5,7,4,1,1,0,0,40,39,0
70,4,131060,3,4,3,8,1,5,1,0,0,25,39,0
57,4,346963,10,13,3,4,1,5,1,0,0,40,39,1
54,4,183611,16,10,3,12,1,5,1,3137,0,50,39,0
34,4,134737,9,11,3,7,1,5,1,0,0,40,39,0
48,4,36503,16,10,3,4,1,5,1,0,0,40,39,1
42,4,250121,6,7,3,8,6,5,2,0,0,40,39,0
45,4,330535,12,9,5,1,2,5,1,3325,0,40,39,0
27,4,387776,16,10,5,8,4,5,1,0,0,40,39,0
51,4,41474,5,6,3,8,1,5,1,0,0,40,26,0
36,2,318972,16,10,1,1,5,5,2,0,0,65,39,0
33,4,86143,16,10,5,4,4,2,1,0,0,40,30,0
50,4,181139,16,10,5,5,2,5,1,0,0,40,39,0
44,4,326232,10,13,1,4,5,5,1,0,2547,50,39,1
39,2,153976,13,14,3,10,1,5,1,0,0,40,39,1
55,6,59469,4,5,3,5,1,5,1,0,0,25,39,0
24,4,127139,16,10,5,1,4,5,2,0,0,40,39,0
35,4,136343,12,9,5,12,2,5,1,0,0,40,39,0
32,6,350624,7,8,3,3,1,5,1,0,0,40,39,0
66,0,177351,10,13,3,0,1,5,1,0,2174,40,39,1
68,4,166149,12,9,7,1,2,5,2,0,2206,30,39,0
29,4,121523,6,7,3,14,1,5,1,0,0,60,39,0
24,6,267396,10,13,5,12,2,5,1,0,0,40,39,0
61,4,83045,4,5,3,7,1,5,1,0,0,40,39,0
34,4,160449,12,9,3,7,1,5,1,0,0,44,39,1
55,5,124137,15,15,3,10,1,5,1,0,2415,35,12,1
20,0,287681,16,10,5,0,4,5,1,0,0,36,39,0
41,4,154194,12,9,5,12,4,5,2,0,0,40,39,0
36,6,295127,12,9,3,5,1,5,1,0,0,84,39,0
60,4,240521,12,9,3,3,1,5,1,7298,0,40,39,1
61,6,244087,12,9,3,3,1,5,1,0,0,52,39,1
35,4,356250,15,15,3,12,1,2,1,0,0,35,3,0
42,7,293791,10,13,3,4,1,5,1,0,0,50,39,1
26,4,44308,10,13,5,13,2,5,1,0,0,40,39,0
44,2,210527,16,10,5,8,5,3,2,0,0,40,39,0
31,7,151763,13,14,5,1,2,5,1,0,0,25,39,0
39,7,267581,12,9,5,8,2,3,1,0,0,40,39,0
20,4,100188,16,10,5,13,4,5,2,0,0,24,39,0
32,5,111746,16,10,3,3,1,5,1,0,0,40,39,0
32,6,171091,12,9,3,12,1,5,1,0,0,40,39,0
61,4,355645,4,5,3,7,1,3,1,0,0,20,38,0
54,2,137678,16,10,1,1,5,5,2,0,0,40,39,0
23,4,70894,8,12,5,3,3,5,1,0,0,40,39,0
19,4,171306,12,9,5,12,4,5,1,0,0,3,39,0
31,4,100997,16,10,3,10,1,1,1,0,0,40,39,0
35,4,63921,2,3,3,6,1,5,1,0,0,40,26,0
29,4,32897,12,9,1,8,2,5,2,0,0,25,39,0
29,2,251854,12,9,5,11,2,3,2,0,0,40,39,0
25,4,345121,5,6,6,8,4,5,2,0,0,25,39,0
46,4,86220,10,13,1,12,2,5,2,0,0,40,39,0
35,4,172845,9,11,5,8,5,5,2,0,0,30,39,0
20,4,171398,5,6,5,12,2,4,1,0,0,40,39,0
24,6,174391,12,9,3,1,6,5,2,0,0,40,39,0
48,4,207058,12,9,1,1,5,5,2,0,0,37,39,0
37,4,291251,12,9,1,7,2,5,2,0,0,40,39,0
60,6,224377,12,9,3,12,1,5,1,0,0,40,39,0
39,4,105813,12,9,3,3,1,5,1,0,0,40,39,0
29,2,180916,16,10,6,1,5,5,2,0,0,38,39,0
31,6,122749,9,11,1,3,4,5,1,0,0,20,39,0
38,4,31069,9,11,3,3,1,5,1,4386,0,40,39,1
26,6,284343,8,12,5,3,2,5,1,0,0,40,39,0
64,4,319371,10,13,3,4,1,5,1,15024,0,40,39,1
46,4,174224,9,11,1,11,2,3,1,0,0,40,39,0
69,0,183958,12,9,3,0,1,5,1,0,0,8,39,0
39,4,127772,12,9,3,12,1,5,1,3103,0,44,39,1
48,4,80651,12,9,1,7,2,5,2,0,0,55,39,0
46,4,62793,12,9,1,12,3,5,2,0,0,40,39,0
42,4,191712,10,13,1,12,2,5,1,0,1590,40,39,0
39,6,237532,12,9,3,12,6,3,2,0,0,54,6,1
50,1,20179,13,14,3,13,1,5,1,0,0,40,39,1
24,4,311376,10,13,5,10,2,5,2,0,0,40,39,0
30,4,432565,9,11,3,13,3,5,2,0,0,40,2,1
39,5,329980,10,13,3,12,1,5,1,0,2415,60,39,1
29,6,125190,12,9,3,3,1,5,1,0,0,40,39,0
23,4,342946,6,7,5,14,4,5,2,0,0,38,39,0
21,0,219835,9,11,5,0,2,5,1,0,0,40,39,0
32,4,123429,5,6,6,3,2,5,1,0,0,40,39,0
69,5,69209,10,13,3,7,1,5,1,3818,0,30,39,0
55,4,66356,12,9,6,6,5,5,1,0,0,40,39,0
41,4,195897,16,10,3,12,1,5,1,0,0,50,39,0
44,5,153132,10,13,3,4,1,5,1,7688,0,52,39,1
18,4,230875,6,7,5,1,2,5,1,0,0,40,39,0
74,6,92298,10,13,3,4,1,5,1,0,0,10,39,0
40,4,185145,11,16,3,10,1,5,1,0,0,40,39,1
27,4,297296,12,9,3,3,1,5,1,0,0,40,39,0
75,0,164849,4,5,3,0,1,3,1,1409,0,5,39,0
55,4,145214,12,9,1,1,2,5,2,0,0,40,39,0
52,6,242341,3,4,3,3,1,1,1,0,0,40,39,0
54,4,240542,16,10,1,12,5,5,2,0,0,48,39,0
36,4,104772,12,9,1,3,5,5,1,0,0,48,39,0
76,0,152802,16,10,3,0,1,5,1,0,0,8,39,0
26,4,181666,12,9,5,6,4,5,2,0,0,40,39,0
18,4,415520,6,7,5,3,4,5,1,0,0,20,39,0
38,4,258761,12,9,1,4,2,5,1,0,0,50,39,0
50,4,88842,10,13,3,14,1,5,1,7298,0,40,39,1
19,0,356717,16,10,5,0,4,5,2,0,0,25,39,0
32,4,158438,16,10,3,4,1,5,1,0,0,60,39,1
57,4,206206,10,13,3,12,1,5,1,0,0,40,39,1
20,4,51816,12,9,5,11,4,3,1,0,0,40,39,0
27,4,253814,16,10,5,1,2,5,2,0,0,40,39,0
31,6,161745,10,13,4,4,2,5,1,0,1980,60,39,0
60,4,162947,2,3,1,7,2,5,2,0,0,40,33,0
52,4,163027,12,9,1,3,5,5,2,0,0,50,39,0
61,4,146788,3,4,3,14,1,5,1,0,0,40,39,0
57,6,73309,12,9,7,3,2,5,1,0,0,55,39,1
19,0,143867,16,10,5,0,4,5,1,0,0,40,39,0
59,6,104216,15,15,3,12,1,5,1,0,0,25,39,0
34,6,345705,12,9,5,3,2,5,1,0,0,45,39,1
31,4,133770,8,12,3,3,2,2,1,0,0,50,39,1
42,4,209392,12,9,1,11,2,3,1,0,0,35,39,0
70,4,262345,16,10,5,1,2,5,2,0,0,6,39,0
47,4,277545,10,13,3,1,1,2,1,0,0,40,0,1
47,0,174525,12,9,3,0,1,5,1,3942,0,40,0,0
29,4,490332,16,10,3,14,1,5,1,0,0,45,39,1
27,4,211570,6,7,5,6,3,3,1,0,0,40,39,0
25,4,374918,7,8,3,8,6,5,2,0,0,40,39,0
51,4,106728,10,13,3,4,1,5,1,5178,0,60,39,1
28,4,173649,12,9,5,8,4,3,2,0,0,40,0,0
35,4,174597,10,13,3,3,1,5,1,0,0,40,39,0
36,6,233533,16,10,3,3,1,5,1,0,0,60,39,1
54,0,169785,13,14,5,0,2,5,2,0,0,40,39,0
46,4,133169,9,11,3,3,1,5,1,0,0,40,39,0
52,4,198824,9,11,6,8,5,5,2,0,0,35,39,0
65,4,174056,3,4,3,7,1,5,1,0,0,40,39,0
43,4,188696,9,11,1,7,2,5,1,0,0,40,39,0
41,2,90692,12,9,1,10,5,2,2,0,0,40,39,0
34,4,271933,10,13,5,4,3,5,2,0,1741,45,39,0
47,6,102359,10,13,3,4,1,5,1,0,0,30,39,0
49,1,213668,13,14,5,4,2,5,1,0,0,56,39,1
21,4,294789,16,10,5,8,2,5,2,0,0,25,39,0
20,4,157599,16,10,5,8,2,5,2,0,0,25,39,0
18,2,134935,7,8,5,11,4,5,1,0,0,40,39,0
27,4,466224,16,10,5,12,2,3,1,0,0,40,39,0
34,6,111985,12,9,3,3,1,5,1,0,0,50,39,0
38,4,264627,16,10,1,1,5,5,2,0,0,40,39,0
24,4,213427,12,9,5,1,2,5,1,0,0,40,39,0
34,4,279015,16,10,5,12,2,5,1,0,0,65,39,0
47,4,165937,12,9,3,7,1,5,1,0,0,50,39,1
27,1,188343,12,9,6,4,5,3,2,0,0,40,39,0
63,4,158609,9,11,7,1,5,5,2,0,0,8,39,0
34,4,193036,16,10,3,1,1,3,1,0,0,40,39,1
25,4,198632,16,10,4,12,2,5,1,0,0,50,39,0
54,4,175912,12,9,7,7,5,5,1,914,0,40,39,0
19,0,192773,16,10,5,0,4,5,2,0,0,35,39,0
35,4,101387,12,9,1,12,2,5,2,0,0,50,39,0
24,4,60783,16,10,3,14,1,5,1,0,0,70,39,1
26,4,183224,16,10,5,1,4,2,2,0,0,35,39,0
59,2,100776,9,11,1,1,2,5,2,0,0,40,39,0
43,4,57600,11,16,4,10,2,5,2,0,0,40,0,0
20,4,174063,16,10,5,8,4,5,2,0,0,40,39,0
41,4,306495,12,9,3,5,1,5,1,0,0,40,39,0
51,4,249741,16,10,3,12,1,5,1,0,0,40,39,0
27,4,93021,12,9,5,1,5,4,2,0,0,40,39,0
36,4,49626,12,9,3,4,1,5,1,0,0,40,39,0
25,4,63062,16,10,5,5,4,5,1,0,0,60,39,0
55,4,320835,10,13,3,12,1,5,1,0,0,50,39,1
22,2,123727,16,10,5,10,2,5,2,0,0,21,39,0
58,7,110517,11,16,3,10,1,2,1,4064,0,40,19,0
43,4,149670,16,10,3,1,6,5,2,4064,0,15,39,0
39,4,172425,9,11,3,1,6,5,2,0,0,20,39,1
40,4,216116,4,5,5,7,5,3,2,0,0,40,14,0
46,4,174209,12,9,1,4,2,5,1,0,0,45,39,0
54,1,175083,12,9,5,1,5,5,2,0,0,20,39,0
19,4,129059,16,10,5,12,4,3,1,0,0,30,39,0
